email,website,city,state,profession,phone,country
info@diveworldaustin.com,https://www.diveworldaustin.com,Austin,Texas,"Diving Center","(512) 219-1220",USA
info@internationalscuba.com,https://internationalscuba.com,Carrollton,Texas,"Diving Center","+1 972-416-8400",USA
info@sugarlandscuba.com,https://www.sugarlandscuba.com,"Sugar Land",Texas,"Diving Center","(281) 240-3483",USA
info@sascubashack.com,http://www.sascubashack.com,"San Antonio",Texas,"Diving Center","+1 210-718-0868",USA
support@scubashopkeller.com,https://scubashopkeller.com,"North Richland Hills",Texas,"Diving Center","+1 817-576-4008",USA
contact@dive-west.com,http://www.dive-west.com,Dallas,Texas,"Diving Center","+1 214-750-6900",USA
info@maximum-scuba.com,http://www.maximum-scuba.com,"League City",Texas,"Diving Center","+1 832-820-9949",USA
tom@dive-masters.com,http://www.dive-masters.com,"San Antonio",Texas,"Diving Center","+1 210-684-3483",USA
info@ddscuba.com,https://www.ddscuba.com,Webster,Texas,"Diving Center","+1 832-632-1520",USA
info@scubaplano.com,http://www.adventurescubaonline.com,Plano,Texas,"Diving Center","+1 972-423-3483",USA
