email,website,city,state,profession,phone,country
scubaworld@charter.net,https://www.scubaworldinc.net,Swansea,Illinois,"Diving Center","(618) 277-3483",USA
glen@mermetsprings.com,http://www.mermetsprings.com,Belknap,Illinois,"Diving Center","(618) 527-3483",USA
info@crystalbluediving.com,https://crystalbluediving.com,"Lake in the Hills",Illinois,"Diving Center","(224) 333-0800",USA
nick@berrydivecenter.com,http://www.berrydivecenter.com,Northfield,Illinois,"Diving Center","(847) 827-3100",USA
steve@gowithfro.net,http://gowithfro.net,"Burr Ridge",Illinois,"Diving Center","(708) 721-8228",USA
info@divegeorgia.com,https://www.divegeorgia.com,Woodstock,Georgia,"Diving Center","(404) 285-8600",USA
info@diveeducators.com,http://www.diveeducators.com,"Flowery Branch",Georgia,"Diving Center","(770) 967-8885",USA
jobs@diveshop1.com,https://marietta.diveshop1.com,Marietta,Georgia,"Diving Center","(770) 973-7909",USA
info@krakensprings.com,https://www.krakensprings.com,White,Georgia,"Diving Center","(404) 596-8181",USA
jonathan@metroatldivers.com,http://www.metroatldivers.com,Marietta,Georgia,"Diving Center","(404) 252-2200",USA
info@bubblesornot.com,http://www.bubblesornot.com,Harlem,Georgia,"Diving Center","(706) 901-5045",USA
info@newenglanddive.com,https://www.nedive.com,Wallingford,Connecticut,"Diving Center","(203) 284-1880",USA
saam@capt-saam.com,http://www.capt-saam.com,Stamford,Connecticut,"Diving Center","(203) 327-2822",USA
