email,company,website,city,state,profession
scdgansonia@42northdental.com,"Southern Connecticut Dental Group",http://www.southernctdental.com,Ansonia,Connecticut,"Dental clinic"
jcandelaria@cornellscott.org,"Richard O. Belden Dental Clinic",http://cornellscott.org,Derby,Connecticut,"Dental clinic"
dentists@sensitivecare.net,"Sensitive Care Dental Health Center",https://www.sensitivecare.net,Milford,Connecticut,"Cosmetic dentist"
smiles@shorelinedentalcare.com,"Shoreline Dental Care",https://shorelinedentalcare.com,Milford,Connecticut,"Cosmetic dentist"
ramato@monroeperio.com,"Advanced Periodontics & Dental Implant Center of Connecticut",https://www.connecticutperiodontist.com,Monroe,Connecticut,"Dental implants periodontist"
dra@cpdentistry.com,"Cosmetic & Preventive Dentistry",https://www.cpdentistry.com,Trumbull,Connecticut,"Cosmetic dentist"
goldmarc@optonline.net,"Goldberg & Marcus Dental Associates",https://www.goldbergmarcusdental.com,Stratford,Connecticut,"General Dentistry"
dana@jawfixers.com,"West Hartford Implant Dentistry Oral and Facial Surgery Center",http://www.westhartfordjawfixers.com,"West Hartford",Connecticut,"Oral Surgeons"
qen@quinnipiacendodontics.com,"Quinnipiac Endodontics",http://www.quinnipiacendodontics.com,"New Britain",Connecticut,"Dental clinic"
auxiliary@ynhh.org,"Yale-New Haven Hospitals Pediatric Dental Center",https://www.ynhh.org,"New Haven",Connecticut,"Paediatric Dentist"
jacksonmendes@ctfamilydental.com,"Connecticut Family Dental",https://ctfamilydental.business.site,Bridgeport,Connecticut,"Dental clinic"
osabpt@optonline.net,"Alkhatib Abed DMD",http://www.oralsurgeryassociatesct.com,Bridgeport,Connecticut,"Dental clinic"
krudolph@drkeithrudolph.com,"Keith Rudolph DDS",https://www.drkeithrudolph.com,Fairfield,Connecticut,"Cosmetic dentist"
dora_nursingboard@state.co.us,"University of Bridgeport Fones Dental Hygiene Clinic",https://www.bridgeport.edu,Bridgeport,Connecticut,"Dental hygienist"
casdds@shapoff.com,"Fairfield Periodontics LLC",https://fairfieldperiodontics.com,Fairfield,Connecticut,"Dental clinic"
coveyandkwochka@optimum.net,"Robert K Kwochka DMD & Susan M. Covey DMD",http://www.coveyandkwochkadental.com,Milford,Connecticut,"Dental clinic"
dfigueroa@drdrgroup.com,"Willows Dental Group",https://www.doctor-cataract-lasik-connecticut.com,Westport,Connecticut,"Dental clinic"
officeny@hmfamilydental.com,"Molinaro & Healy Family",https://hmfamilydental.com,Ridgefield,Connecticut,"General Dentistry"
bristoldassociates@att.net,"Bristol Dental Associates",http://www.bristoldentalassociates.com,Bristol,Connecticut,"General Dentistry"
nicole@familydentalsmiles.com,"Family Dental Practice of Southington",https://www.familydentalpractice.com,Southington,Connecticut,"Dental clinic"
ajdental@ajdentalct.com,"AJ Dental",http://www.ajdentalct.com,Danbury,Connecticut,"Dental clinic"
waldron@candlewoodfamilydental.com,"Candlewood Family Dental",http://www.candlewoodfamilydental.com,Brookfield,Connecticut,"Dental clinic"
dentists@ridgefielddentalcarepc.com,"Ridgefield Dental Care",http://www.ridgefielddentalcarepc.com,Ridgefield,Connecticut,"Dental clinic"
info_windsor@smilebydesignct.com,"Smile By Design Hartford",https://www.smilebydesignct.com,Hartford,Connecticut,"Dental clinic"
jlopez@ddsct.com,"Dental Doctors of Somerset",http://www.ddsct.com,Glastonbury,Connecticut,"Cosmetic dentist"
confirm@pediatricdental.com,"Pediatric Dental Associates",https://www.pediatricdental.com,Manchester,Connecticut,"Paediatric Dentist"
smhpatientexp@trinityhealthofne.org,"Nguyen Tuyen D DMD",https://www.saintfrancisdoctors.com,"East Hartford",Connecticut,"Oral surgeon"
westhaven@generaldentalct.com,"Connecticut Dental Associates",http://generaldentalct.com,"West Haven",Connecticut,"Dental clinic"
drt@greenwichdds.com,"Greenwich Cosmetic & Family Dentistry",https://www.greenwichfamilydental.com,Greenwich,Connecticut,"Cosmetic dentist"
officemgr@schintodental.com,"Dr. John J. Schinto III",http://www.schintodental.com,Stamford,Connecticut,"Cosmetic dentist"
dentist@dentalcarestamford.com,"Stop Dental Fear",http://stopdentalfear.com,Stamford,Connecticut,"Dental clinic"
admindck@dentalcarestamford.com,"Dental Care Kids",https://dentalcarekids.com,Stamford,Connecticut,"Paediatric Dentist"
cda@ctkidsteeth.com,"Childrens Dental Associates of Hamden",http://www.ctkidsteeth.com,Hamden,Connecticut,"Paediatric Dentist"
mick@greenwald.com,"Greenwald & Associates LLC",http://greenwaldandassociates.com,Wallingford,Connecticut,"Dental clinic"
sgelber@healthlinks.net,"Emergency Dentist Hartford",https://healthlinks.net,Hartford,Connecticut,"Emergency dental service"
swaulters@uhc.com,UnitedHealthCare,https://www.uhc.com,Hartford,Connecticut,"Insurance agency"
ctsmiles@cox.net,"Leckowicz Walter Jr PC",https://www.wjldmd.com,Newington,Connecticut,"General Dentistry"
jmainwaringdds@sbcglobal.net,"Dr. John Mainwaring",http://www.jmainwaringdds.net,"West Haven",Connecticut,"Cosmetic Dentists"
joyklunandds@jlunan.com,"Joy K. Lunan DDS",http://www.middleburydentist.com,Middlebury,Connecticut,"Cosmetic dentist"
smile@bethanydental.com,"A Dental Care",http://www.bethanydental.com,Bethany,Connecticut,"Dental clinic"
rcatlin@websterbank.com,"Artcraft Dental Laboratory",http://websterbank.com,"West Haven",Connecticut,"General Dentistry"
